asset,loss,model_a,model_b,origins,n_used,dropped
TWSE,qlike,garch11,garch11,4801,4721,80
TWSE,qlike,garch11,garch11_t,4801,4721,80
TWSE,qlike,garch11,gjr,4801,4721,80
TWSE,qlike,garch11,har,4801,4721,80
TWSE,qlike,garch11,lgbm,4801,4721,80
TWSE,qlike,garch11,moirai,4801,4721,80
TWSE,qlike,garch11,naive,4801,4721,80
TWSE,qlike,garch11,patchtst,4801,4721,80
TWSE,qlike,garch11,timesfm,4801,4721,80
TWSE,qlike,garch11_t,autoarima,4801,4721,80
TWSE,qlike,garch11_t,autoets,4801,4721,80
TWSE,qlike,garch11_t,chronos,4801,4721,80
TWSE,qlike,garch11_t,ewma,4801,4721,80
TWSE,qlike,garch11_t,garch11,4801,4721,80
TWSE,qlike,garch11_t,garch11_t,4801,4721,80
TWSE,qlike,garch11_t,gjr,4801,4721,80
TWSE,qlike,garch11_t,har,4801,4721,80
TWSE,qlike,garch11_t,lgbm,4801,4721,80
TWSE,qlike,garch11_t,moirai,4801,4721,80
TWSE,qlike,garch11_t,naive,4801,4721,80
TWSE,qlike,garch11_t,patchtst,4801,4721,80
TWSE,qlike,garch11_t,timesfm,4801,4721,80
TWSE,qlike,gjr,autoarima,4801,4721,80
TWSE,qlike,gjr,autoets,4801,4721,80
TWSE,qlike,gjr,chronos,4801,4721,80
TWSE,qlike,gjr,ewma,4801,4721,80
TWSE,qlike,gjr,garch11,4801,4721,80
TWSE,qlike,gjr,garch11_t,4801,4721,80
TWSE,qlike,gjr,gjr,4801,4721,80
TWSE,qlike,gjr,har,4801,4721,80
TWSE,qlike,gjr,lgbm,4801,4721,80
TWSE,qlike,gjr,moirai,4801,4721,80
TWSE,qlike,gjr,naive,4801,4721,80
TWSE,qlike,gjr,patchtst,4801,4721,80
TWSE,qlike,gjr,timesfm,4801,4721,80
TWSE,qlike,har,autoarima,4801,4721,80
TWSE,qlike,har,autoets,4801,4721,80
TWSE,qlike,har,chronos,4801,4721,80
TWSE,qlike,har,ewma,4801,4721,80
TWSE,qlike,har,garch11,4801,4721,80
TWSE,qlike,har,garch11_t,4801,4721,80
TWSE,qlike,har,gjr,4801,4721,80
TWSE,qlike,har,har,4801,4721,80
TWSE,qlike,har,lgbm,4801,4721,80
TWSE,qlike,har,moirai,4801,4721,80
TWSE,qlike,har,naive,4801,4721,80
TWSE,qlike,har,patchtst,4801,4721,80
TWSE,qlike,har,timesfm,4801,4721,80
TWSE,qlike,lgbm,autoarima,4801,4721,80
TWSE,qlike,lgbm,autoets,4801,4721,80
TWSE,qlike,lgbm,chronos,4801,4721,80
TWSE,qlike,lgbm,ewma,4801,4721,80
TWSE,qlike,lgbm,garch11,4801,4721,80
TWSE,qlike,lgbm,garch11_t,4801,4721,80
TWSE,qlike,lgbm,gjr,4801,4721,80
TWSE,qlike,lgbm,har,4801,4721,80
TWSE,qlike,lgbm,lgbm,4801,4721,80
TWSE,qlike,lgbm,moirai,4801,4721,80
TWSE,qlike,lgbm,naive,4801,4721,80
TWSE,qlike,lgbm,patchtst,4801,4721,80
TWSE,qlike,lgbm,timesfm,4801,4721,80
TWSE,qlike,moirai,autoarima,4801,4721,80
TWSE,qlike,moirai,autoets,4801,4721,80
TWSE,qlike,moirai,chronos,4801,4721,80
TWSE,qlike,moirai,ewma,4801,4721,80
TWSE,qlike,moirai,garch11,4801,4721,80
TWSE,qlike,moirai,garch11_t,4801,4721,80
TWSE,qlike,moirai,gjr,4801,4721,80
TWSE,qlike,moirai,har,4801,4721,80
TWSE,qlike,moirai,lgbm,4801,4721,80
TWSE,qlike,moirai,moirai,4801,4721,80
TWSE,qlike,moirai,naive,4801,4721,80
TWSE,qlike,moirai,patchtst,4801,4721,80
TWSE,qlike,moirai,timesfm,4801,4721,80
TWSE,qlike,naive,autoarima,4801,4721,80
TWSE,qlike,naive,autoets,4801,4721,80
TWSE,qlike,naive,chronos,4801,4721,80
TWSE,qlike,naive,ewma,4801,4721,80
TWSE,qlike,naive,garch11,4801,4721,80
TWSE,qlike,naive,garch11_t,4801,4721,80
TWSE,qlike,naive,gjr,4801,4721,80
TWSE,qlike,naive,har,4801,4721,80
TWSE,qlike,naive,lgbm,4801,4721,80
TWSE,qlike,naive,moirai,4801,4721,80
TWSE,qlike,naive,naive,4801,4721,80
TWSE,qlike,naive,patchtst,4801,4721,80
TWSE,qlike,naive,timesfm,4801,4721,80
TWSE,qlike,patchtst,autoarima,4801,4721,80
TWSE,qlike,patchtst,autoets,4801,4721,80
TWSE,qlike,patchtst,chronos,4801,4721,80
TWSE,qlike,patchtst,ewma,4801,4721,80
TWSE,qlike,patchtst,garch11,4801,4721,80
TWSE,qlike,patchtst,garch11_t,4801,4721,80
TWSE,qlike,patchtst,gjr,4801,4721,80
TWSE,qlike,patchtst,har,4801,4721,80
TWSE,qlike,patchtst,lgbm,4801,4721,80
TWSE,qlike,patchtst,moirai,4801,4721,80
TWSE,qlike,patchtst,naive,4801,4721,80
TWSE,qlike,patchtst,patchtst,4801,4721,80
TWSE,qlike,patchtst,timesfm,4801,4721,80
TWSE,qlike,timesfm,autoarima,4801,4721,80
TWSE,qlike,timesfm,autoets,4801,4721,80
TWSE,qlike,timesfm,chronos,4801,4721,80
TWSE,qlike,timesfm,ewma,4801,4721,80
TWSE,qlike,timesfm,garch11,4801,4721,80
TWSE,qlike,timesfm,garch11_t,4801,4721,80
TWSE,qlike,timesfm,gjr,4801,4721,80
TWSE,qlike,timesfm,har,4801,4721,80
TWSE,qlike,timesfm,lgbm,4801,4721,80
TWSE,qlike,timesfm,moirai,4801,4721,80
TWSE,qlike,timesfm,naive,4801,4721,80
TWSE,qlike,timesfm,patchtst,4801,4721,80
TWSE,qlike,timesfm,timesfm,4801,4721,80
TWSE,fz0_0p01,autoarima,autoarima,4801,4801,0
TWSE,fz0_0p01,autoarima,autoets,4801,4801,0
TWSE,fz0_0p01,autoarima,chronos,4801,4801,0
TWSE,fz0_0p01,autoarima,ewma,4801,4801,0
TWSE,fz0_0p01,autoarima,garch11,4801,4801,0
TWSE,fz0_0p01,autoarima,garch11_t,4801,4801,0
TWSE,fz0_0p01,autoarima,gjr,4801,4801,0
TWSE,fz0_0p01,autoarima,har,4801,4801,0
TWSE,fz0_0p01,autoarima,lgbm,4801,4801,0
TWSE,fz0_0p01,autoarima,moirai,4801,4801,0
TWSE,fz0_0p01,autoarima,naive,4801,4801,0
TWSE,fz0_0p01,autoarima,patchtst,4801,4801,0
TWSE,fz0_0p01,autoarima,timesfm,4801,4801,0
TWSE,fz0_0p01,autoets,autoarima,4801,4801,0
TWSE,fz0_0p01,autoets,autoets,4801,4801,0
TWSE,fz0_0p01,autoets,chronos,4801,4801,0
TWSE,fz0_0p01,autoets,ewma,4801,4801,0
TWSE,fz0_0p01,autoets,garch11,4801,4801,0
TWSE,fz0_0p01,autoets,garch11_t,4801,4801,0
TWSE,fz0_0p01,autoets,gjr,4801,4801,0
TWSE,fz0_0p01,autoets,har,4801,4801,0
TWSE,fz0_0p01,autoets,lgbm,4801,4801,0
TWSE,fz0_0p01,autoets,moirai,4801,4801,0
TWSE,fz0_0p01,autoets,naive,4801,4801,0
TWSE,fz0_0p01,autoets,patchtst,4801,4801,0
TWSE,fz0_0p01,autoets,timesfm,4801,4801,0
TWSE,fz0_0p01,chronos,autoarima,4801,4801,0
TWSE,fz0_0p01,chronos,autoets,4801,4801,0
TWSE,fz0_0p01,chronos,chronos,4801,4801,0
TWSE,fz0_0p01,chronos,ewma,4801,4801,0
TWSE,fz0_0p01,chronos,garch11,4801,4801,0
TWSE,fz0_0p01,chronos,garch11_t,4801,4801,0
TWSE,fz0_0p01,chronos,gjr,4801,4801,0
TWSE,fz0_0p01,chronos,har,4801,4801,0
TWSE,fz0_0p01,chronos,lgbm,4801,4801,0
TWSE,fz0_0p01,chronos,moirai,4801,4801,0
TWSE,fz0_0p01,chronos,naive,4801,4801,0
TWSE,fz0_0p01,chronos,patchtst,4801,4801,0
TWSE,fz0_0p01,chronos,timesfm,4801,4801,0
TWSE,fz0_0p01,ewma,autoarima,4801,4801,0
TWSE,fz0_0p01,ewma,autoets,4801,4801,0
TWSE,fz0_0p01,ewma,chronos,4801,4801,0
TWSE,fz0_0p01,ewma,ewma,4801,4801,0
TWSE,fz0_0p01,ewma,garch11,4801,4801,0
TWSE,fz0_0p01,ewma,garch11_t,4801,4801,0
TWSE,fz0_0p01,ewma,gjr,4801,4801,0
TWSE,fz0_0p01,ewma,har,4801,4801,0
TWSE,fz0_0p01,ewma,lgbm,4801,4801,0
TWSE,fz0_0p01,ewma,moirai,4801,4801,0
TWSE,fz0_0p01,ewma,naive,4801,4801,0
TWSE,fz0_0p01,ewma,patchtst,4801,4801,0
TWSE,fz0_0p01,ewma,timesfm,4801,4801,0
TWSE,fz0_0p01,garch11,autoarima,4801,4801,0
TWSE,fz0_0p01,garch11,autoets,4801,4801,0
TWSE,fz0_0p01,garch11,chronos,4801,4801,0
TWSE,fz0_0p01,garch11,ewma,4801,4801,0
TWSE,fz0_0p01,garch11,garch11,4801,4801,0
TWSE,fz0_0p01,garch11,garch11_t,4801,4801,0
TWSE,fz0_0p01,garch11,gjr,4801,4801,0
TWSE,fz0_0p01,garch11,har,4801,4801,0
TWSE,fz0_0p01,garch11,lgbm,4801,4801,0
TWSE,fz0_0p01,garch11,moirai,4801,4801,0
TWSE,fz0_0p01,garch11,naive,4801,4801,0
TWSE,fz0_0p01,garch11,patchtst,4801,4801,0
TWSE,fz0_0p01,garch11,timesfm,4801,4801,0
TWSE,fz0_0p01,garch11_t,autoarima,4801,4801,0
TWSE,fz0_0p01,garch11_t,autoets,4801,4801,0
TWSE,fz0_0p01,garch11_t,chronos,4801,4801,0
TWSE,fz0_0p01,garch11_t,ewma,4801,4801,0
TWSE,fz0_0p01,garch11_t,garch11,4801,4801,0
TWSE,fz0_0p01,garch11_t,garch11_t,4801,4801,0
TWSE,fz0_0p01,garch11_t,gjr,4801,4801,0
TWSE,fz0_0p01,garch11_t,har,4801,4801,0
TWSE,fz0_0p01,garch11_t,lgbm,4801,4801,0
TWSE,fz0_0p01,garch11_t,moirai,4801,4801,0
TWSE,fz0_0p01,garch11_t,naive,4801,4801,0
TWSE,fz0_0p01,garch11_t,patchtst,4801,4801,0
TWSE,fz0_0p01,garch11_t,timesfm,4801,4801,0
TWSE,fz0_0p01,gjr,autoarima,4801,4801,0
TWSE,fz0_0p01,gjr,autoets,4801,4801,0
TWSE,fz0_0p01,gjr,chronos,4801,4801,0
TWSE,fz0_0p01,gjr,ewma,4801,4801,0
TWSE,fz0_0p01,gjr,garch11,4801,4801,0
TWSE,fz0_0p01,gjr,garch11_t,4801,4801,0
TWSE,fz0_0p01,gjr,gjr,4801,4801,0
TWSE,fz0_0p01,gjr,har,4801,4801,0
TWSE,fz0_0p01,gjr,lgbm,4801,4801,0
TWSE,fz0_0p01,gjr,moirai,4801,4801,0
TWSE,fz0_0p01,gjr,naive,4801,4801,0
TWSE,fz0_0p01,gjr,patchtst,4801,4801,0
TWSE,fz0_0p01,gjr,timesfm,4801,4801,0
TWSE,fz0_0p01,har,autoarima,4801,4801,0
TWSE,fz0_0p01,har,autoets,4801,4801,0
TWSE,fz0_0p01,har,chronos,4801,4801,0
TWSE,fz0_0p01,har,ewma,4801,4801,0
TWSE,fz0_0p01,har,garch11,4801,4801,0
TWSE,fz0_0p01,har,garch11_t,4801,4801,0
TWSE,fz0_0p01,har,gjr,4801,4801,0
TWSE,fz0_0p01,har,har,4801,4801,0
TWSE,fz0_0p01,har,lgbm,4801,4801,0
TWSE,fz0_0p01,har,moirai,4801,4801,0
TWSE,fz0_0p01,har,naive,4801,4801,0
TWSE,fz0_0p01,har,patchtst,4801,4801,0
TWSE,fz0_0p01,har,timesfm,4801,4801,0
TWSE,fz0_0p01,lgbm,autoarima,4801,4801,0
TWSE,fz0_0p01,lgbm,autoets,4801,4801,0
TWSE,fz0_0p01,lgbm,chronos,4801,4801,0
TWSE,fz0_0p01,lgbm,ewma,4801,4801,0
TWSE,fz0_0p01,lgbm,garch11,4801,4801,0
TWSE,fz0_0p01,lgbm,garch11_t,4801,4801,0
TWSE,fz0_0p01,lgbm,gjr,4801,4801,0
TWSE,fz0_0p01,lgbm,har,4801,4801,0
TWSE,fz0_0p01,lgbm,lgbm,4801,4801,0
TWSE,fz0_0p01,lgbm,moirai,4801,4801,0
TWSE,fz0_0p01,lgbm,naive,4801,4801,0
TWSE,fz0_0p01,lgbm,patchtst,4801,4801,0
TWSE,fz0_0p01,lgbm,timesfm,4801,4801,0
TWSE,fz0_0p01,moirai,autoarima,4801,4801,0
TWSE,fz0_0p01,moirai,autoets,4801,4801,0
TWSE,fz0_0p01,moirai,chronos,4801,4801,0
TWSE,fz0_0p01,moirai,ewma,4801,4801,0
TWSE,fz0_0p01,moirai,garch11,4801,4801,0
TWSE,fz0_0p01,moirai,garch11_t,4801,4801,0
TWSE,fz0_0p01,moirai,gjr,4801,4801,0
TWSE,fz0_0p01,moirai,har,4801,4801,0
TWSE,fz0_0p01,moirai,lgbm,4801,4801,0
TWSE,fz0_0p01,moirai,moirai,4801,4801,0
TWSE,fz0_0p01,moirai,naive,4801,4801,0
TWSE,fz0_0p01,moirai,patchtst,4801,4801,0
TWSE,fz0_0p01,moirai,timesfm,4801,4801,0
TWSE,fz0_0p01,naive,autoarima,4801,4801,0
TWSE,fz0_0p01,naive,autoets,4801,4801,0
TWSE,fz0_0p01,naive,chronos,4801,4801,0
TWSE,fz0_0p01,naive,ewma,4801,4801,0
TWSE,fz0_0p01,naive,garch11,4801,4801,0
TWSE,fz0_0p01,naive,garch11_t,4801,4801,0
TWSE,fz0_0p01,naive,gjr,4801,4801,0
TWSE,fz0_0p01,naive,har,4801,4801,0
TWSE,fz0_0p01,naive,lgbm,4801,4801,0
TWSE,fz0_0p01,naive,moirai,4801,4801,0
TWSE,fz0_0p01,naive,naive,4801,4801,0
TWSE,fz0_0p01,naive,patchtst,4801,4801,0
TWSE,fz0_0p01,naive,timesfm,4801,4801,0
TWSE,fz0_0p01,patchtst,autoarima,4801,4801,0
TWSE,fz0_0p01,patchtst,autoets,4801,4801,0
TWSE,fz0_0p01,patchtst,chronos,4801,4801,0
TWSE,fz0_0p01,patchtst,ewma,4801,4801,0
TWSE,fz0_0p01,patchtst,garch11,4801,4801,0
TWSE,fz0_0p01,patchtst,garch11_t,4801,4801,0
TWSE,fz0_0p01,patchtst,gjr,4801,4801,0
TWSE,fz0_0p01,patchtst,har,4801,4801,0
TWSE,fz0_0p01,patchtst,lgbm,4801,4801,0
TWSE,fz0_0p01,patchtst,moirai,4801,4801,0
TWSE,fz0_0p01,patchtst,naive,4801,4801,0
TWSE,fz0_0p01,patchtst,patchtst,4801,4801,0
TWSE,fz0_0p01,patchtst,timesfm,4801,4801,0
TWSE,fz0_0p01,timesfm,autoarima,4801,4801,0
TWSE,fz0_0p01,timesfm,autoets,4801,4801,0
TWSE,fz0_0p01,timesfm,chronos,4801,4801,0
TWSE,fz0_0p01,timesfm,ewma,4801,4801,0
TWSE,fz0_0p01,timesfm,garch11,4801,4801,0
TWSE,fz0_0p01,timesfm,garch11_t,4801,4801,0
TWSE,fz0_0p01,timesfm,gjr,4801,4801,0
TWSE,fz0_0p01,timesfm,har,4801,4801,0
TWSE,fz0_0p01,timesfm,lgbm,4801,4801,0
TWSE,fz0_0p01,timesfm,moirai,4801,4801,0
TWSE,fz0_0p01,timesfm,naive,4801,4801,0
TWSE,fz0_0p01,timesfm,patchtst,4801,4801,0
TWSE,fz0_0p01,timesfm,timesfm,4801,4801,0
TWSE,fz0_0p025,autoarima,autoarima,4801,4801,0
TWSE,fz0_0p025,autoarima,autoets,4801,4801,0
TWSE,fz0_0p025,autoarima,chronos,4801,4801,0
TWSE,fz0_0p025,autoarima,ewma,4801,4801,0
TWSE,fz0_0p025,autoarima,garch11,4801,4801,0
TWSE,fz0_0p025,autoarima,garch11_t,4801,4801,0
TWSE,fz0_0p025,autoarima,gjr,4801,4801,0
TWSE,fz0_0p025,autoarima,har,4801,4801,0
TWSE,fz0_0p025,autoarima,lgbm,4801,4801,0
TWSE,fz0_0p025,autoarima,moirai,4801,4801,0
TWSE,fz0_0p025,autoarima,naive,4801,4801,0
TWSE,fz0_0p025,autoarima,patchtst,4801,4801,0
TWSE,fz0_0p025,autoarima,timesfm,4801,4801,0
TWSE,fz0_0p025,autoets,autoarima,4801,4801,0
TWSE,fz0_0p025,autoets,autoets,4801,4801,0
TWSE,fz0_0p025,autoets,chronos,4801,4801,0
TWSE,fz0_0p025,autoets,ewma,4801,4801,0
TWSE,fz0_0p025,autoets,garch11,4801,4801,0
TWSE,fz0_0p025,autoets,garch11_t,4801,4801,0
TWSE,fz0_0p025,autoets,gjr,4801,4801,0
TWSE,fz0_0p025,autoets,har,4801,4801,0
TWSE,fz0_0p025,autoets,lgbm,4801,4801,0
TWSE,fz0_0p025,autoets,moirai,4801,4801,0
TWSE,fz0_0p025,autoets,naive,4801,4801,0
TWSE,fz0_0p025,autoets,patchtst,4801,4801,0
TWSE,fz0_0p025,autoets,timesfm,4801,4801,0
TWSE,fz0_0p025,chronos,autoarima,4801,4801,0
TWSE,fz0_0p025,chronos,autoets,4801,4801,0
TWSE,fz0_0p025,chronos,chronos,4801,4801,0
TWSE,fz0_0p025,chronos,ewma,4801,4801,0
TWSE,fz0_0p025,chronos,garch11,4801,4801,0
TWSE,fz0_0p025,chronos,garch11_t,4801,4801,0
TWSE,fz0_0p025,chronos,gjr,4801,4801,0
TWSE,fz0_0p025,chronos,har,4801,4801,0
TWSE,fz0_0p025,chronos,lgbm,4801,4801,0
TWSE,fz0_0p025,chronos,moirai,4801,4801,0
TWSE,fz0_0p025,chronos,naive,4801,4801,0
TWSE,fz0_0p025,chronos,patchtst,4801,4801,0
TWSE,fz0_0p025,chronos,timesfm,4801,4801,0
TWSE,fz0_0p025,ewma,autoarima,4801,4801,0
TWSE,fz0_0p025,ewma,autoets,4801,4801,0
TWSE,fz0_0p025,ewma,chronos,4801,4801,0
TWSE,fz0_0p025,ewma,ewma,4801,4801,0
TWSE,fz0_0p025,ewma,garch11,4801,4801,0
TWSE,fz0_0p025,ewma,garch11_t,4801,4801,0
TWSE,fz0_0p025,ewma,gjr,4801,4801,0
TWSE,fz0_0p025,ewma,har,4801,4801,0
TWSE,fz0_0p025,ewma,lgbm,4801,4801,0
TWSE,fz0_0p025,ewma,moirai,4801,4801,0
TWSE,fz0_0p025,ewma,naive,4801,4801,0
TWSE,fz0_0p025,ewma,patchtst,4801,4801,0
TWSE,fz0_0p025,ewma,timesfm,4801,4801,0
TWSE,fz0_0p025,garch11,autoarima,4801,4801,0
TWSE,fz0_0p025,garch11,autoets,4801,4801,0
TWSE,fz0_0p025,garch11,chronos,4801,4801,0
TWSE,fz0_0p025,garch11,ewma,4801,4801,0
TWSE,fz0_0p025,garch11,garch11,4801,4801,0
TWSE,fz0_0p025,garch11,garch11_t,4801,4801,0
TWSE,fz0_0p025,garch11,gjr,4801,4801,0
TWSE,fz0_0p025,garch11,har,4801,4801,0
TWSE,fz0_0p025,garch11,lgbm,4801,4801,0
TWSE,fz0_0p025,garch11,moirai,4801,4801,0
TWSE,fz0_0p025,garch11,naive,4801,4801,0
TWSE,fz0_0p025,garch11,patchtst,4801,4801,0
TWSE,fz0_0p025,garch11,timesfm,4801,4801,0
TWSE,fz0_0p025,garch11_t,autoarima,4801,4801,0
TWSE,fz0_0p025,garch11_t,autoets,4801,4801,0
TWSE,fz0_0p025,garch11_t,chronos,4801,4801,0
TWSE,fz0_0p025,garch11_t,ewma,4801,4801,0
TWSE,fz0_0p025,garch11_t,garch11,4801,4801,0
TWSE,fz0_0p025,garch11_t,garch11_t,4801,4801,0
TWSE,fz0_0p025,garch11_t,gjr,4801,4801,0
TWSE,fz0_0p025,garch11_t,har,4801,4801,0
TWSE,fz0_0p025,garch11_t,lgbm,4801,4801,0
TWSE,fz0_0p025,garch11_t,moirai,4801,4801,0
TWSE,fz0_0p025,garch11_t,naive,4801,4801,0
TWSE,fz0_0p025,garch11_t,patchtst,4801,4801,0
TWSE,fz0_0p025,garch11_t,timesfm,4801,4801,0
TWSE,fz0_0p025,gjr,autoarima,4801,4801,0
TWSE,fz0_0p025,gjr,autoets,4801,4801,0
TWSE,fz0_0p025,gjr,chronos,4801,4801,0
TWSE,fz0_0p025,gjr,ewma,4801,4801,0
TWSE,fz0_0p025,gjr,garch11,4801,4801,0
TWSE,fz0_0p025,gjr,garch11_t,4801,4801,0
TWSE,fz0_0p025,gjr,gjr,4801,4801,0
TWSE,fz0_0p025,gjr,har,4801,4801,0
TWSE,fz0_0p025,gjr,lgbm,4801,4801,0
TWSE,fz0_0p025,gjr,moirai,4801,4801,0
TWSE,fz0_0p025,gjr,naive,4801,4801,0
TWSE,fz0_0p025,gjr,patchtst,4801,4801,0
TWSE,fz0_0p025,gjr,timesfm,4801,4801,0
TWSE,fz0_0p025,har,autoarima,4801,4801,0
TWSE,fz0_0p025,har,autoets,4801,4801,0
TWSE,fz0_0p025,har,chronos,4801,4801,0
TWSE,fz0_0p025,har,ewma,4801,4801,0
TWSE,fz0_0p025,har,garch11,4801,4801,0
TWSE,fz0_0p025,har,garch11_t,4801,4801,0
TWSE,fz0_0p025,har,gjr,4801,4801,0
TWSE,fz0_0p025,har,har,4801,4801,0
TWSE,fz0_0p025,har,lgbm,4801,4801,0
TWSE,fz0_0p025,har,moirai,4801,4801,0
TWSE,fz0_0p025,har,naive,4801,4801,0
TWSE,fz0_0p025,har,patchtst,4801,4801,0
TWSE,fz0_0p025,har,timesfm,4801,4801,0
TWSE,fz0_0p025,lgbm,autoarima,4801,4801,0
TWSE,fz0_0p025,lgbm,autoets,4801,4801,0
TWSE,fz0_0p025,lgbm,chronos,4801,4801,0
TWSE,fz0_0p025,lgbm,ewma,4801,4801,0
TWSE,fz0_0p025,lgbm,garch11,4801,4801,0
TWSE,fz0_0p025,lgbm,garch11_t,4801,4801,0
TWSE,fz0_0p025,lgbm,gjr,4801,4801,0
TWSE,fz0_0p025,lgbm,har,4801,4801,0
TWSE,fz0_0p025,lgbm,lgbm,4801,4801,0
TWSE,fz0_0p025,lgbm,moirai,4801,4801,0
TWSE,fz0_0p025,lgbm,naive,4801,4801,0
TWSE,fz0_0p025,lgbm,patchtst,4801,4801,0
TWSE,fz0_0p025,lgbm,timesfm,4801,4801,0
TWSE,fz0_0p025,moirai,autoarima,4801,4801,0
TWSE,fz0_0p025,moirai,autoets,4801,4801,0
TWSE,fz0_0p025,moirai,chronos,4801,4801,0
TWSE,fz0_0p025,moirai,ewma,4801,4801,0
TWSE,fz0_0p025,moirai,garch11,4801,4801,0
TWSE,fz0_0p025,moirai,garch11_t,4801,4801,0
TWSE,fz0_0p025,moirai,gjr,4801,4801,0
TWSE,fz0_0p025,moirai,har,4801,4801,0
TWSE,fz0_0p025,moirai,lgbm,4801,4801,0
TWSE,fz0_0p025,moirai,moirai,4801,4801,0
TWSE,fz0_0p025,moirai,naive,4801,4801,0
TWSE,fz0_0p025,moirai,patchtst,4801,4801,0
TWSE,fz0_0p025,moirai,timesfm,4801,4801,0
TWSE,fz0_0p025,naive,autoarima,4801,4801,0
TWSE,fz0_0p025,naive,autoets,4801,4801,0
TWSE,fz0_0p025,naive,chronos,4801,4801,0
TWSE,fz0_0p025,naive,ewma,4801,4801,0
TWSE,fz0_0p025,naive,garch11,4801,4801,0
TWSE,fz0_0p025,naive,garch11_t,4801,4801,0
TWSE,fz0_0p025,naive,gjr,4801,4801,0
TWSE,fz0_0p025,naive,har,4801,4801,0
TWSE,fz0_0p025,naive,lgbm,4801,4801,0
TWSE,fz0_0p025,naive,moirai,4801,4801,0
TWSE,fz0_0p025,naive,naive,4801,4801,0
TWSE,fz0_0p025,naive,patchtst,4801,4801,0
TWSE,fz0_0p025,naive,timesfm,4801,4801,0
TWSE,fz0_0p025,patchtst,autoarima,4801,4801,0
TWSE,fz0_0p025,patchtst,autoets,4801,4801,0
TWSE,fz0_0p025,patchtst,chronos,4801,4801,0
TWSE,fz0_0p025,patchtst,ewma,4801,4801,0
TWSE,fz0_0p025,patchtst,garch11,4801,4801,0
TWSE,fz0_0p025,patchtst,garch11_t,4801,4801,0
TWSE,fz0_0p025,patchtst,gjr,4801,4801,0
TWSE,fz0_0p025,patchtst,har,4801,4801,0
TWSE,fz0_0p025,patchtst,lgbm,4801,4801,0
TWSE,fz0_0p025,patchtst,moirai,4801,4801,0
TWSE,fz0_0p025,patchtst,naive,4801,4801,0
TWSE,fz0_0p025,patchtst,patchtst,4801,4801,0
TWSE,fz0_0p025,patchtst,timesfm,4801,4801,0
TWSE,fz0_0p025,timesfm,autoarima,4801,4801,0
TWSE,fz0_0p025,timesfm,autoets,4801,4801,0
TWSE,fz0_0p025,timesfm,chronos,4801,4801,0
TWSE,fz0_0p025,timesfm,ewma,4801,4801,0
TWSE,fz0_0p025,timesfm,garch11,4801,4801,0
TWSE,fz0_0p025,timesfm,garch11_t,4801,4801,0
TWSE,fz0_0p025,timesfm,gjr,4801,4801,0
TWSE,fz0_0p025,timesfm,har,4801,4801,0
TWSE,fz0_0p025,timesfm,lgbm,4801,4801,0
TWSE,fz0_0p025,timesfm,moirai,4801,4801,0
TWSE,fz0_0p025,timesfm,naive,4801,4801,0
TWSE,fz0_0p025,timesfm,patchtst,4801,4801,0
TWSE,fz0_0p025,timesfm,timesfm,4801,4801,0
TWSE,fz0_0p05,autoarima,autoarima,4801,4801,0
TWSE,fz0_0p05,autoarima,autoets,4801,4801,0
TWSE,fz0_0p05,autoarima,chronos,4801,4801,0
TWSE,fz0_0p05,autoarima,ewma,4801,4801,0
TWSE,fz0_0p05,autoarima,garch11,4801,4801,0
TWSE,fz0_0p05,autoarima,garch11_t,4801,4801,0
TWSE,fz0_0p05,autoarima,gjr,4801,4801,0
TWSE,fz0_0p05,autoarima,har,4801,4801,0
TWSE,fz0_0p05,autoarima,lgbm,4801,4801,0
TWSE,fz0_0p05,autoarima,moirai,4801,4801,0
TWSE,fz0_0p05,autoarima,naive,4801,4801,0
TWSE,fz0_0p05,autoarima,patchtst,4801,4801,0
TWSE,fz0_0p05,autoarima,timesfm,4801,4801,0
TWSE,fz0_0p05,autoets,autoarima,4801,4801,0
TWSE,fz0_0p05,autoets,autoets,4801,4801,0
TWSE,fz0_0p05,autoets,chronos,4801,4801,0
TWSE,fz0_0p05,autoets,ewma,4801,4801,0
TWSE,fz0_0p05,autoets,garch11,4801,4801,0
TWSE,fz0_0p05,autoets,garch11_t,4801,4801,0
TWSE,fz0_0p05,autoets,gjr,4801,4801,0
TWSE,fz0_0p05,autoets,har,4801,4801,0
TWSE,fz0_0p05,autoets,lgbm,4801,4801,0
TWSE,fz0_0p05,autoets,moirai,4801,4801,0
TWSE,fz0_0p05,autoets,naive,4801,4801,0
TWSE,fz0_0p05,autoets,patchtst,4801,4801,0
TWSE,fz0_0p05,autoets,timesfm,4801,4801,0
TWSE,fz0_0p05,chronos,autoarima,4801,4801,0
TWSE,fz0_0p05,chronos,autoets,4801,4801,0
TWSE,fz0_0p05,chronos,chronos,4801,4801,0
TWSE,fz0_0p05,chronos,ewma,4801,4801,0
TWSE,fz0_0p05,chronos,garch11,4801,4801,0
TWSE,fz0_0p05,chronos,garch11_t,4801,4801,0
TWSE,fz0_0p05,chronos,gjr,4801,4801,0
TWSE,fz0_0p05,chronos,har,4801,4801,0
TWSE,fz0_0p05,chronos,lgbm,4801,4801,0
TWSE,fz0_0p05,chronos,moirai,4801,4801,0
TWSE,fz0_0p05,chronos,naive,4801,4801,0
TWSE,fz0_0p05,chronos,patchtst,4801,4801,0
